LondonWorldSpace.esm;000AC519;NPC_;RECheckpoint_LvlBoSScribeField;
LondonWorldSpace.esm;000AC51D;NPC_;RECheckpoint_LvlMrGutsy_Gunner;
LondonWorldSpace.esm;000AC51E;NPC_;RECheckpoint_LvlGunnerSniper;
LondonWorldSpace.esm;000AC51F;NPC_;RECheckpoint_LvlGunnerSemiAuto;
LondonWorldSpace.esm;000AC520;NPC_;RECheckpoint_LvlGunnerBoss;Cultist
LondonWorldSpace.esm;000AC521;NPC_;RECheckpoint_LvlGunnerAuto;
LondonWorldSpace.esm;000AC522;NPC_;RECheckpoint_LvlGunner;
LondonWorldSpace.esm;000AD3A2;NPC_;Loot_DeadRaider01;
LondonWorldSpace.esm;000AF881;NPC_;RECheckpoint_LvlRaider_PowerArmor;
LondonWorldSpace.esm;000AF8F7;NPC_;RECheckpoint_LvlDeathclaw_Aggro1800;
LondonWorldSpace.esm;000AF8F8;NPC_;RECheckpoint_LvlSupermutantMinigunBoss;
LondonWorldSpace.esm;000AF8FA;NPC_;RECheckpoint_LvlSupermutantMelee;
LondonWorldSpace.esm;000AF8FB;NPC_;RECheckpoint_LvlSupermutantAuto;
LondonWorldSpace.esm;000AF8FC;NPC_;RECheckpoint_LvlMutantHound;
LondonWorldSpace.esm;000AF900;NPC_;RECheckpoint_LvlYaoGuai;
LondonWorldSpace.esm;000AF901;NPC_;RECheckpoint_LvlRadscorpion;
LondonWorldSpace.esm;000B3D7E;NPC_;LvlYaoGuai;
LondonWorldSpace.esm;000B7F95;NPC_;EncMirelurkKing01;Mittenlurk King
LondonWorldSpace.esm;000CE986;NPC_;LvlRaiderAuto;
LondonWorldSpace.esm;000CE987;NPC_;LvlRaiderBoltAction;
LondonWorldSpace.esm;000E12AB;NPC_;EncMirelurkQueen;Mittenlurk Queen
LondonWorldSpace.esm;000EB30F;NPC_;EncRaider02Melee;
LondonWorldSpace.esm;000F12B0;NPC_;DrinkingBuddyProtectron;Buddy
LondonWorldSpace.esm;000F7578;NPC_;EncRaider01Grenade;
LondonWorldSpace.esm;000F7579;NPC_;EncRaider02Grenade;
LondonWorldSpace.esm;000F757A;NPC_;EncRaider03Grenade;
LondonWorldSpace.esm;000F757C;NPC_;EncRaider05Grenade;
LondonWorldSpace.esm;000FD3A4;NPC_;encRaiderFaceF01;
LondonWorldSpace.esm;000FD3A5;NPC_;encRaiderFaceF02;
LondonWorldSpace.esm;000FD3A6;NPC_;encRaiderFaceF03;
LondonWorldSpace.esm;00106B07;NPC_;LvlProtectron;
LondonWorldSpace.esm;00113340;NPC_;EncWorkshopNPCMaleFarmer01Template;Settler
LondonWorldSpace.esm;00113343;NPC_;EncWorkshopNPCMaleFarmer02;
LondonWorldSpace.esm;00113344;NPC_;EncWorkshopNPCMaleFarmer03;
LondonWorldSpace.esm;00113345;NPC_;EncWorkshopNPCMaleFarmer04;
LondonWorldSpace.esm;00113346;NPC_;EncWorkshopNPCFemaleFarmer01;
LondonWorldSpace.esm;00113347;NPC_;EncWorkshopNPCFemaleFarmer02;
LondonWorldSpace.esm;00113348;NPC_;EncWorkshopNPCFemaleFarmer03;
LondonWorldSpace.esm;00113349;NPC_;EncWorkshopNPCFemaleFarmer04;
LondonWorldSpace.esm;0011334A;NPC_;EncWorkshopNPCMaleGuard01Template;
LondonWorldSpace.esm;0011334B;NPC_;EncWorkshopNPCMaleGuard02;
LondonWorldSpace.esm;0011334C;NPC_;EncWorkshopNPCFemaleGuard02;
LondonWorldSpace.esm;0011334D;NPC_;EncWorkshopNPCFemaleGuard01;
LondonWorldSpace.esm;00115A8B;NPC_;EncRadstag01;Radstag Doe
LondonWorldSpace.esm;00115A8C;NPC_;EncRadstag00Template;Radstag Yearling
LondonWorldSpace.esm;00115A8D;NPC_;EncRadstag03;Albino Radstag
LondonWorldSpace.esm;00115A8E;NPC_;EncRadstag04;Rabid Radstag
LondonWorldSpace.esm;00115A8F;NPC_;EncRadstag05;Glowing Radstag
LondonWorldSpace.esm;00121D4E;NPC_;LvlProtectronRaider;
LondonWorldSpace.esm;0013101C;NPC_;LvlForged;Industrialist
LondonWorldSpace.esm;0013104B;NPC_;LvlForgedFlamer;Industrialist
LondonWorldSpace.esm;00131056;NPC_;LvlForgedMelee;Industrialist
LondonWorldSpace.esm;0013105B;NPC_;LvlForgedGrenadier;Industrialist
LondonWorldSpace.esm;0014237F;NPC_;EncMirelurk02;Mittenlurk Razorclaw
LondonWorldSpace.esm;00142380;NPC_;EncMirelurk03;Mittenlurk Killclaw
LondonWorldSpace.esm;00142381;NPC_;EncMirelurkHunter02;Glowing Mittenlurk Hunter
LondonWorldSpace.esm;00142382;NPC_;EncMirelurkKing02;Mittenlurk Deep King
LondonWorldSpace.esm;00142383;NPC_;EncMirelurk04;Glowing Mittenlurk
LondonWorldSpace.esm;00142384;NPC_;EncMirelurkHunter03;Albino Mittenlurk Hunter
LondonWorldSpace.esm;00142385;NPC_;EncMirelurkKing03;Glowing Mittenlurk King
LondonWorldSpace.esm;00149C9F;NPC_;EncRaider06;Hooligan Veteran
LondonWorldSpace.esm;00149CA0;NPC_;EncRaider06Grenade;
LondonWorldSpace.esm;00149CA1;NPC_;EncRaider06Melee;
LondonWorldSpace.esm;0014CE9E;NPC_;REAssaultKMK05Sniper;Spring Heeled Jack
LondonWorldSpace.esm;0016962D;NPC_;EncMirelurkSpawnHatchling;Mittenlurk Hatchling
LondonWorldSpace.esm;0016ADB0;NPC_;RETravelJS01Gruel;Droog
LondonWorldSpace.esm;00176DCA;NPC_;EncMirelurkSpawn01;Mittenlurk Spawn
LondonWorldSpace.esm;00178F08;NPC_;CaptiveSettler_Base;Settler
LondonWorldSpace.esm;0017AB7A;NPC_;CaptiveSettler_MaleEvenToned;
LondonWorldSpace.esm;0017AB89;NPC_;CaptiveSettler_FemaleEvenToned;
LondonWorldSpace.esm;0017AB92;NPC_;CaptiveSettler_MaleRough;
LondonWorldSpace.esm;0017AB9A;NPC_;CaptiveSettler_FemaleRough;
LondonWorldSpace.esm;0017ABA2;NPC_;CaptiveSettler_MaleGhoul;
LondonWorldSpace.esm;0017AC7D;NPC_;CaptiveSettler_FemaleGhoul;
LondonWorldSpace.esm;0017AC88;NPC_;CaptiveSettler_FemaleBoston;
LondonWorldSpace.esm;0017AC91;NPC_;CaptiveSettler_MaleBoston;
LondonWorldSpace.esm;0017AC98;NPC_;CaptiveSettler_MaleOld;
LondonWorldSpace.esm;0017ACA2;NPC_;CaptiveSettler_FemaleOld;
LondonWorldSpace.esm;0017E6D0;NPC_;EncMirelurk02Legendary;Legendary Mittenlurk Razorclaw
LondonWorldSpace.esm;0017E6D1;NPC_;EncMirelurk03Legendary;Legendary Mittenlurk Killclaw
LondonWorldSpace.esm;0017E6D2;NPC_;EncMirelurk04Legendary;Legendary Glowing Mittenlurk
LondonWorldSpace.esm;0017E6D3;NPC_;EncMirelurk01Legendary;Legendary Mittenlurk
LondonWorldSpace.esm;0017E6D6;NPC_;EncMirelurkHunter02Legendary;Legendary Glowing Mittenlurk Hunter
LondonWorldSpace.esm;0017E6D7;NPC_;EncMirelurkHunter01Legendary;Legendary Mittenlurk Hunter
LondonWorldSpace.esm;0017E6D8;NPC_;EncMirelurkHunter03Legendary;Legendary Albino Mittenlurk Hunter
LondonWorldSpace.esm;0017E6DC;NPC_;EncMirelurkKing01Legendary;Legendary Mittenlurk King
LondonWorldSpace.esm;0017E6DD;NPC_;EncMirelurkKing02Legendary;Legendary Mittenlurk Deep King
LondonWorldSpace.esm;0017E6DE;NPC_;EncMirelurkKing03Legendary;Legendary Glowing Mittenlurk King
LondonWorldSpace.esm;00183F25;NPC_;RECheckpoint_LvlSynthDefender_Institute;
LondonWorldSpace.esm;00183F26;NPC_;RECheckpoint_LvlSynthDefender_Institute_Auto;
LondonWorldSpace.esm;00183F27;NPC_;RECheckpoint_LvlSynthDefender_Institute_Boss;Blank Clone
LondonWorldSpace.esm;00183F28;NPC_;RECheckpoint_LvlSynthDefender_Institute_Rifle;
LondonWorldSpace.esm;00183F29;NPC_;RECheckpoint_LvlSynthDefender_Institute_Superbarrel;
LondonWorldSpace.esm;00183F2A;NPC_;RECheckpoint_LvlSynthDefenderTeleport;
LondonWorldSpace.esm;00184752;NPC_;EncRaider03Legendary;Legendary Hooligan
LondonWorldSpace.esm;00184753;NPC_;EncRaider04Legendary;Legendary Hooligan
LondonWorldSpace.esm;00184754;NPC_;EncRaider05Legendary;Legendary Hooligan
LondonWorldSpace.esm;00184755;NPC_;EncRaider06Legendary;Legendary Hooligan
LondonWorldSpace.esm;00185EF1;NPC_;RETravelCT04_YaoGuai;
LondonWorldSpace.esm;00188AA7;NPC_;MysteriousStrangerActor;Mysterious Stranger
LondonWorldSpace.esm;0018B106;NPC_;REObjectCT01_Deathclaw;
LondonWorldSpace.esm;0018B5F7;NPC_;PresetFemale1;PresetFemale1
LondonWorldSpace.esm;0018B5F8;NPC_;PresetMale1;PresetMale1
LondonWorldSpace.esm;0019E967;NPC_;EncMirelurk00;Softshell Mittenlurk
LondonWorldSpace.esm;001A0A4D;NPC_;REBrahminVendor;Brahmin Vendor
LondonWorldSpace.esm;001A0A4F;NPC_;REBrahminForSale;
LondonWorldSpace.esm;001AC741;NPC_;REAssaultRJ01_LvlSMBehemoth;
LondonWorldSpace.esm;001AC742;NPC_;REAssaultRJ01_LvlGunner;
LondonWorldSpace.esm;001AC743;NPC_;REAssaultRJ01_LvlGunnerPA;
LondonWorldSpace.esm;001AC744;NPC_;REAssaultRJ01_LvlGunnerRobot;
LondonWorldSpace.esm;001AC74B;NPC_;REObjectRJ02_FarmerG;Settler
LondonWorldSpace.esm;001AE388;NPC_;encRaiderGhoulFaceM01;
LondonWorldSpace.esm;001AE389;NPC_;encRaiderGhoulFaceM02;
LondonWorldSpace.esm;001AE38A;NPC_;encRaiderGhoulFaceM03;
LondonWorldSpace.esm;001AE38B;NPC_;encRaiderGhoulFaceM04;
LondonWorldSpace.esm;001AE38C;NPC_;encRaiderGhoulFaceF01;
LondonWorldSpace.esm;001AE38D;NPC_;encRaiderGhoulFaceF02;
LondonWorldSpace.esm;001AE394;NPC_;LvlRaiderBoltActionGhoul;
LondonWorldSpace.esm;001B01D8;NPC_;RESceneRJ02_Postman;Postman
LondonWorldSpace.esm;001B2C1B;NPC_;RESceneKMK10Deathclaw01;
LondonWorldSpace.esm;001B829B;NPC_;EncMirelurkSpawn01Ambush;Mittenlurk Spawn
LondonWorldSpace.esm;001B829C;NPC_;EncMirelurkSpawnHatchlingAmbush;Mittenlurk Hatchling
LondonWorldSpace.esm;001C2288;NPC_;LvlProtectronPolice;
LondonWorldSpace.esm;001C2689;NPC_;EncWorkshopNPCFemaleFarmer05;
LondonWorldSpace.esm;001C268A;NPC_;EncWorkshopNPCFemaleFarmer06;
LondonWorldSpace.esm;001C268B;NPC_;EncWorkshopNPCFemaleFarmer07;
LondonWorldSpace.esm;001C268C;NPC_;EncWorkshopNPCFemaleFarmer08;
LondonWorldSpace.esm;001C268D;NPC_;EncWorkshopNPCFemaleGuard03;
LondonWorldSpace.esm;001C268E;NPC_;EncWorkshopNPCFemaleGuard04;
LondonWorldSpace.esm;001C2690;NPC_;EncWorkshopNPCMaleFarmer06;
LondonWorldSpace.esm;001C2691;NPC_;EncWorkshopNPCMaleFarmer07;
LondonWorldSpace.esm;001C2692;NPC_;EncWorkshopNPCMaleFarmer08;
LondonWorldSpace.esm;001C2693;NPC_;EncWorkshopNPCMaleGuard03;
LondonWorldSpace.esm;001C2694;NPC_;EncWorkshopNPCMaleGuard04;
LondonWorldSpace.esm;001C2697;NPC_;LvlScavengerMale;
LondonWorldSpace.esm;001C2698;NPC_;LvlScavengerFemale;
LondonWorldSpace.esm;001D16B4;NPC_;LvlScavengerAggro768;Scavenger
LondonWorldSpace.esm;001D2439;NPC_;Loot_DeadRaiderFemale01;
LondonWorldSpace.esm;001D8E19;NPC_;encRaiderFaceF04;
LondonWorldSpace.esm;001D8E1A;NPC_;encRaiderFaceF05;
LondonWorldSpace.esm;001E61E2;NPC_;LvlProtectronConstruction_Hostile;
LondonWorldSpace.esm;001E61E4;NPC_;EncProtectronPolice01;Police Protectron
LondonWorldSpace.esm;001E7429;NPC_;EncRaider02b;Hooligan Psycho
LondonWorldSpace.esm;001E742A;NPC_;EncRaider02bGrenade;
LondonWorldSpace.esm;001E742B;NPC_;EncRaider02bMelee;
LondonWorldSpace.esm;0020ED03;NPC_;LvlForged_Burned;
LondonWorldSpace.esm;0020ED04;NPC_;LvlForgedFlamer_Burned;
LondonWorldSpace.esm;0020ED05;NPC_;LvlForgedFlamerAggro_Burned;
LondonWorldSpace.esm;0020ED06;NPC_;LvlForgedGrenadier_Burned;
LondonWorldSpace.esm;00215CD2;NPC_;LvLForged_Boss;Industrialist Leader
LondonWorldSpace.esm;00237B66;NPC_;EncWorkshopNPCMaleFarmer09;
LondonWorldSpace.esm;00237B67;NPC_;EncWorkshopNPCFemaleFarmer09;
LondonWorldSpace.esm;0023CD7A;NPC_;RECheckpoint_LvlRRagent_PostQuestDefender;
LondonWorldSpace.esm;0023D8C7;NPC_;EncRaider01MissileTemplate;
LondonWorldSpace.esm;0023D8C9;NPC_;EncRaider01PowerArmorTemplate;
LondonWorldSpace.esm;0023E75A;NPC_;REAssaultSpeaker_LvlCourser;
LondonWorldSpace.esm;00240105;NPC_;RECheckpoint_LvlBoSSoldier_Defender_PowerArmor_BigGun;
LondonWorldSpace.esm;00240106;NPC_;RECheckpoint_LvlBoSSoldier_Defender_CombatArmor_Semi;
LondonWorldSpace.esm;00240107;NPC_;RECheckpoint_LvlBoSSoldier_Defender_CombatArmor_Auto;
LondonWorldSpace.esm;00240108;NPC_;RECheckpoint_LvlBoSScribeField_Defender;
LondonWorldSpace.esm;00240109;NPC_;RECheckpoint_LvlBoSSoldier_Defender_PowerArmor_Auto;
LondonWorldSpace.esm;002499EC;NPC_;EncMirelurk01AmbushLegendary;Legendary Mittenlurk
LondonWorldSpace.esm;002499ED;NPC_;EncMirelurk02AmbushLegendary;Legendary Mittenlurk Razorclaw
LondonWorldSpace.esm;002499EE;NPC_;EncMirelurk03AmbushLegendary;Legendary Mittenlurk Killclaw
LondonWorldSpace.esm;002499EF;NPC_;EncMirelurk04AmbushLegendary;Legendary Glowing Mittenlurk
LondonWorldSpace.esm;002499F1;NPC_;EncMirelurkHunter01AmbushLegendary;Legendary Mittenlurk Hunter
LondonWorldSpace.esm;002499F2;NPC_;EncMirelurkHunter02AmbushLegendary;Legendary Glowing Mittenlurk Hunter
LondonWorldSpace.esm;002499F3;NPC_;EncMirelurkHunter03AmbushLegendary;Legendary Albino Mittenlurk Hunter
LondonWorldSpace.esm;002499F4;NPC_;EncMirelurkKing01AmbushLegendary;Legendary Mittenlurk King
LondonWorldSpace.esm;002499F5;NPC_;EncMirelurkKing02AmbushLegendary;Legendary Mittenlurk Deep King
LondonWorldSpace.esm;002499F6;NPC_;EncMirelurkKing03AmbushLegendary;Legendary Glowing Mittenlurk King
LondonWorldSpace.esm;0024A015;NPC_;EncWorkshopNPCFemaleFarmer01b;
LondonWorldSpace.esm;0024A016;NPC_;EncWorkshopNPCFemaleFarmer02b;
LondonWorldSpace.esm;0024A017;NPC_;EncWorkshopNPCFemaleFarmer03b;
LondonWorldSpace.esm;0024A018;NPC_;EncWorkshopNPCFemaleFarmer04b;
LondonWorldSpace.esm;0024A019;NPC_;EncWorkshopNPCFemaleFarmer05b;
LondonWorldSpace.esm;0024A01A;NPC_;EncWorkshopNPCFemaleFarmer06b;
LondonWorldSpace.esm;0024A01B;NPC_;EncWorkshopNPCFemaleFarmer07b;
LondonWorldSpace.esm;0024A01C;NPC_;EncWorkshopNPCFemaleFarmer08b;
LondonWorldSpace.esm;0024A01D;NPC_;EncWorkshopNPCFemaleFarmer09b;
LondonWorldSpace.esm;0024A01E;NPC_;EncWorkshopNPCFemaleGuard01b;
LondonWorldSpace.esm;0024A01F;NPC_;EncWorkshopNPCFemaleGuard02b;
LondonWorldSpace.esm;0024A020;NPC_;EncWorkshopNPCFemaleGuard03b;
LondonWorldSpace.esm;0024A021;NPC_;EncWorkshopNPCFemaleGuard04b;
LondonWorldSpace.esm;0024A022;NPC_;EncWorkshopNPCMaleFarmer01b;Settler
LondonWorldSpace.esm;0024A023;NPC_;EncWorkshopNPCMaleFarmer02b;
LondonWorldSpace.esm;0024A024;NPC_;EncWorkshopNPCMaleFarmer03b;
LondonWorldSpace.esm;0024A025;NPC_;EncWorkshopNPCMaleFarmer04b;
LondonWorldSpace.esm;0024A026;NPC_;EncWorkshopNPCMaleFarmer05b;
LondonWorldSpace.esm;0024A027;NPC_;EncWorkshopNPCMaleFarmer06b;
LondonWorldSpace.esm;0024A028;NPC_;EncWorkshopNPCMaleFarmer07b;
LondonWorldSpace.esm;0024A029;NPC_;EncWorkshopNPCMaleFarmer08b;
LondonWorldSpace.esm;0024A02A;NPC_;EncWorkshopNPCMaleFarmer09b;
LondonWorldSpace.esm;0024A02B;NPC_;EncWorkshopNPCMaleGuard01b;
LondonWorldSpace.esm;0024A02C;NPC_;EncWorkshopNPCMaleGuard02b;
LondonWorldSpace.esm;0024A02D;NPC_;EncWorkshopNPCMaleGuard03b;
LondonWorldSpace.esm;0024A02E;NPC_;EncWorkshopNPCMaleGuard04b;
LondonWorldSpace.esm;0104E112;NPC_;Folon_NPC_GentryPicchandy;
LondonWorldSpace.esm;0104E126;NPC_;Folon_NPC_Fox01;Mangey Fox
LondonWorldSpace.esm;0106E9DE;NPC_;Folon_NPC_Resident013;Resident
LondonWorldSpace.esm;0106E9E2;NPC_;Folon_NPC_SPSFlora;Reverand Flora
LondonWorldSpace.esm;010B1F90;NPC_;Folon_NPC_CaveGhoul;Aberration
LondonWorldSpace.esm;010D4548;NPC_;Folon_Leech01Leechling;Leechling
LondonWorldSpace.esm;010D4B81;NPC_;Folon_EncTommy00;Tommy Conscript
LondonWorldSpace.esm;010D4B84;NPC_;Folon_EncTommy05;Tommy Warrant Officer
LondonWorldSpace.esm;010D4B85;NPC_;Folon_EncTommy02;Tommy Lance Corporal
LondonWorldSpace.esm;010D4B86;NPC_;Folon_EncTommy03;Tommy Corporal
LondonWorldSpace.esm;010D4B87;NPC_;Folon_EncTommy04;Tommy Sergeant
LondonWorldSpace.esm;010D4B8A;NPC_;Folon_LvlTommy;
LondonWorldSpace.esm;010D4B8B;NPC_;Folon_encTommyFaceF02;
LondonWorldSpace.esm;010D4B8C;NPC_;Folon_encTommyFaceF03;
LondonWorldSpace.esm;010D4B8D;NPC_;Folon_encTommyFaceF04;
LondonWorldSpace.esm;010D4B8E;NPC_;Folon_encTommyFaceF05;
LondonWorldSpace.esm;010D4B8F;NPC_;Folon_encTommyFaceF01;
LondonWorldSpace.esm;010D4B90;NPC_;Folon_encTommyFaceM01;
LondonWorldSpace.esm;010D4B91;NPC_;Folon_encTommyFaceM04;
LondonWorldSpace.esm;010D4B92;NPC_;Folon_encTommyFaceM03;
LondonWorldSpace.esm;010D4B93;NPC_;Folon_encTommyFaceM05;
LondonWorldSpace.esm;010D4B94;NPC_;Folon_encTommyFaceM06;
LondonWorldSpace.esm;010D4B95;NPC_;Folon_encTommyFaceM07;
LondonWorldSpace.esm;010D4B96;NPC_;Folon_encTommyFaceM08;
LondonWorldSpace.esm;010D4B97;NPC_;Folon_encTommyFaceM09;
LondonWorldSpace.esm;010D4B98;NPC_;Folon_encTommyFaceM10;
LondonWorldSpace.esm;010D4BAA;NPC_;Folon_NPC_TommyGuard;Tommy Watchman
LondonWorldSpace.esm;010D4BB6;NPC_;Folon_encTommyFaceM11;
LondonWorldSpace.esm;010D4BBB;NPC_;Folon_encTommyFaceF06;
LondonWorldSpace.esm;010D4BC6;NPC_;Folon_encTommyFaceF07;
LondonWorldSpace.esm;010D4BD6;NPC_;Folon_encTommyFaceF08;
LondonWorldSpace.esm;010D4BD7;NPC_;Folon_encTommyFaceM02;
LondonWorldSpace.esm;010D4BD8;NPC_;Folon_encTommyFaceM12;
LondonWorldSpace.esm;010D4BD9;NPC_;Folon_encTommyFaceM13;
LondonWorldSpace.esm;010D4BEA;NPC_;Folon_encTommyFaceM14;
LondonWorldSpace.esm;010D95F2;NPC_;Folon_NPC_LQSouthwark102Guard01;Mercenary
LondonWorldSpace.esm;010D95F3;NPC_;Folon_NPC_LQSouthwark102Guard02;Mercenary
LondonWorldSpace.esm;010D95F4;NPC_;Folon_NPC_HooliganBossTate;Tate
LondonWorldSpace.esm;010D96D0;NPC_;Folon_NPC_SPSBeastofBodmin;Beast of Bodmin
LondonWorldSpace.esm;010DA150;NPC_;Folon_NPC_ProtectronJeremyBentham;Jeremy Bentham
LondonWorldSpace.esm;010DB6CA;NPC_;Folon_NPC_WorkshopTurretHMG;Heavy Machine Gun Turret
LondonWorldSpace.esm;010DB7AB;NPC_;Folon_NPC_DLC02HooliganBossCaptainBannar;Captain Bannar
LondonWorldSpace.esm;010DB9E5;NPC_;Folon_Lvl5thColumnFlamerExplosive;5th Column Exterminator
LondonWorldSpace.esm;010DBA11;NPC_;Folon_LvlHooliganFlamerExplosive;Hooligan Pyro
LondonWorldSpace.esm;010DBA20;NPC_;Folon_NPC_DLC02HooliganBossOsborne;Osborne the Professional
LondonWorldSpace.esm;010DD685;NPC_;Folon_encBobbyFaceM04;Police
LondonWorldSpace.esm;010DD686;NPC_;Folon_encBobbyFaceM05;
LondonWorldSpace.esm;010DD687;NPC_;Folon_encBobbyFaceM06;
LondonWorldSpace.esm;010DD688;NPC_;Folon_encBobbyFaceF03;
LondonWorldSpace.esm;010FC31F;NPC_;Folon_TEAM_Doc;Doc
LondonWorldSpace.esm;01118E28;NPC_;Folon_NPC_IslingtonTrader;Trader Joe
LondonWorldSpace.esm;0111D8AF;NPC_;Folon_LvlMrHandy_PortoWulf03;Port
LondonWorldSpace.esm;0111D8B0;NPC_;Folon_LvlMrHandy_PortoWulf04;Wolf
LondonWorldSpace.esm;01122204;NPC_;Folon_NPC_5thColumnGuido;Guido
LondonWorldSpace.esm;0112AF67;NPC_;Folon_EncPigRat01Template;Pig Rat
LondonWorldSpace.esm;0112AF68;NPC_;Folon_EncPigRat02;Mean Pig Rat
LondonWorldSpace.esm;0112AF69;NPC_;Folon_EncPigRat02AmbushLegendary;Legendary Mean Pig Rat
LondonWorldSpace.esm;0112AF6A;NPC_;Folon_EncPigRat02Legendary;Legendary Mean Pig Rat
LondonWorldSpace.esm;0112AF6B;NPC_;Folon_EncPigRat03;Tough Pig Rat
LondonWorldSpace.esm;0112AF6C;NPC_;Folon_EncPigRat03AmbushLegendary;Legendary Tough Pig Rat
LondonWorldSpace.esm;0112AF6D;NPC_;Folon_EncPigRat03Legendary;Legendary Tough Pig Rat
LondonWorldSpace.esm;0112AF6E;NPC_;Folon_EncPigRat04;Mutated Pig Rat
LondonWorldSpace.esm;0112AF6F;NPC_;Folon_EncPigRat04AmbushLegendary;Legendary Mutated Pig Rat
LondonWorldSpace.esm;0112AF70;NPC_;Folon_EncPigRat04Legendary;Legendary Mutated Pig Rat
LondonWorldSpace.esm;0112EC51;NPC_;Folon_LvlThamesHoundThameshaven;
LondonWorldSpace.esm;0112EC52;NPC_;Folon_EncThameshound01;Thameshound
LondonWorldSpace.esm;0112EC59;NPC_;Folon_EncThameshound03Glowing;Glowing Thameshound
LondonWorldSpace.esm;0112F313;NPC_;Folon_NPC_EncProtectronButler01;Protectron
LondonWorldSpace.esm;01130310;NPC_;Folon_EncGehenna01;Gehenna
LondonWorldSpace.esm;01130313;NPC_;Folon_EncGehenna02Scorched;Scorched Gehenna
LondonWorldSpace.esm;011321CC;NPC_;Folon_MQ101EncRadshrew;Lab Radshrew
LondonWorldSpace.esm;01146E89;NPC_;Folon_NPC_IODSNickTheFence;Nick the Fence
LondonWorldSpace.esm;01146E9A;NPC_;Folon_NPC_EncBloatLarva;BloatLarva
LondonWorldSpace.esm;01146E9B;NPC_;Folon_MsASummonBloatMotherActors0;
LondonWorldSpace.esm;01146E9C;NPC_;Folon_NPC_EncBloatMother01;BloatMother
